opcode_id	mnemonic	hex	disasm	instr_class	ref_rank	ref_status	ref_src	ref_dst	trc_src	trc_dst	verdict	signature	tierB_ref_only	llvm_src	llvm_dst	mra_vs_llvm	notes
mova_z_p_rza_h	mova	a6cc42c0	mov z6.h, p3/m, za0v.h[w14, 5]	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC6	VEC6	GPR14,MATRIX,PRED3,VEC6	VEC6	agree	-	-	GPR14,MATRIX,PRED3,VEC6	VEC6	same	-
mova_z_p_rza_q	mova	85ccc3c0	mov z5.q, p3/m, za4v.q[w14, 0]	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC5	VEC5	GPR14,MATRIX,PRED3,VEC5	VEC5	agree	-	-	GPR14,MATRIX,PRED3,VEC5	VEC5	same	-
mova_z_p_rza_w	mova	26cc82c0	mov z6.s, p3/m, za0v.s[w14, 1]	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC6	VEC6	GPR14,MATRIX,PRED3,VEC6	VEC6	agree	-	-	GPR14,MATRIX,PRED3,VEC6	VEC6	same	-
mova_za2_z_b1	mova	c4c004c0	mov za0v.b[w14, 8:9], { z6.b, z7.b }	mortlach2	1:MRA	ok	GPR14,VEC6,VEC7	MATRIX	GPR14,MATRIX,VEC6,VEC7	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC6,VEC7	MATRIX	SRC+trc:MATRIX	-
mova_za2_z_d1	mova	c4c0c4c0	mov za4v.d[w14, 0:1], { z6.d, z7.d }	mortlach2	1:MRA	ok	GPR14,VEC6,VEC7	MATRIX	GPR14,MATRIX,VEC6,VEC7	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC6,VEC7	MATRIX	SRC+trc:MATRIX	-
mova_za2_z_h1	mova	c1c044c0	mov za0v.h[w14, 2:3], { z6.h, z7.h }	mortlach2	1:MRA	ok	GPR14,VEC6,VEC7	MATRIX	GPR14,MATRIX,VEC6,VEC7	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC6,VEC7	MATRIX	SRC+trc:MATRIX	-
mova_za2_z_w1	mova	c1c084c0	mov za0v.s[w14, 2:3], { z6.s, z7.s }	mortlach2	1:MRA	ok	GPR14,VEC6,VEC7	MATRIX	GPR14,MATRIX,VEC6,VEC7	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC6,VEC7	MATRIX	SRC+trc:MATRIX	-
mova_za4_z_b1	mova	80c504c0	mov za0v.b[w14, 0:3], { z12.b - z15.b }	mortlach2	1:MRA	ok	GPR14,VEC12,VEC13,VEC14,VEC15	MATRIX	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	SRC+trc:MATRIX	-
mova_za4_z_d1	mova	84c5c4c0	mov za4v.d[w14, 0:3], { z12.d - z15.d }	mortlach2	1:MRA	ok	GPR14,VEC12,VEC13,VEC14,VEC15	MATRIX	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	SRC+trc:MATRIX	-
mova_za4_z_h1	mova	81c544c0	mov za0v.h[w14, 4:7], { z12.h - z15.h }	mortlach2	1:MRA	ok	GPR14,VEC12,VEC13,VEC14,VEC15	MATRIX	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	SRC+trc:MATRIX	-
mova_za4_z_w1	mova	80c584c0	mov za0v.s[w14, 0:3], { z12.s - z15.s }	mortlach2	1:MRA	ok	GPR14,VEC12,VEC13,VEC14,VEC15	MATRIX	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	disagree	SRC+trc:MATRIX	-	GPR14,MATRIX,VEC12,VEC13,VEC14,VEC15	MATRIX	SRC+trc:MATRIX	-
mova_za_mz2_1	mova	832804c0	mov za.d[w9, 3, vgx2], { z4.d, z5.d }	mortlach2	1:MRA	ok	GPR9,VEC4,VEC5	MATRIX	GPR9,MATRIX,VEC4,VEC5	MATRIX	disagree	SRC+trc:MATRIX	-	GPR9,MATRIX,VEC4,VEC5	MATRIX	SRC+trc:MATRIX	-
mova_za_mz4_1	mova	032d04c0	mov za.d[w9, 3, vgx4], { z8.d - z11.d }	mortlach2	1:MRA	ok	GPR9,VEC10,VEC11,VEC8,VEC9	MATRIX	GPR9,MATRIX,VEC10,VEC11,VEC8,VEC9	MATRIX	disagree	SRC+trc:MATRIX	-	GPR9,MATRIX,VEC10,VEC11,VEC8,VEC9	MATRIX	SRC+trc:MATRIX	-
mova_za_p_rz_b	mova	85cc00c0	mov za0v.b[w14, 5], p3/m, z4.b	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC4	MATRIX	GPR14,MATRIX,PRED3,VEC4	MATRIX	agree	-	-	GPR14,MATRIX,PRED3,VEC4	MATRIX	same	-
mova_za_p_rz_d	mova	8accc0c0	mov za5v.d[w14, 0], p3/m, z4.d	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC4	MATRIX	GPR14,MATRIX,PRED3,VEC4	MATRIX	agree	-	-	GPR14,MATRIX,PRED3,VEC4	MATRIX	same	-
mova_za_p_rz_h	mova	8ecc40c0	mov za1v.h[w14, 6], p3/m, z4.h	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC4	MATRIX	GPR14,MATRIX,PRED3,VEC4	MATRIX	agree	-	-	GPR14,MATRIX,PRED3,VEC4	MATRIX	same	-
mova_za_p_rz_q	mova	85ccc1c0	mov za5v.q[w14, 0], p3/m, z4.q	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC4	MATRIX	GPR14,MATRIX,PRED3,VEC4	MATRIX	agree	-	-	GPR14,MATRIX,PRED3,VEC4	MATRIX	same	-
mova_za_p_rz_w	mova	86cc80c0	mov za1v.s[w14, 2], p3/m, z4.s	mortlach	1:MRA	ok	GPR14,MATRIX,PRED3,VEC4	MATRIX	GPR14,MATRIX,PRED3,VEC4	MATRIX	agree	-	-	GPR14,MATRIX,PRED3,VEC4	MATRIX	same	-
movaz_mz2_za_b1	movaz	68c206c0	movaz { z8.b, z9.b }, za0v.b[w14, 6:7]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC8,VEC9	GPR14,MATRIX	MATRIX,VEC8,VEC9	agree	-	-	GPR14,MATRIX	MATRIX,VEC8,VEC9	same	-
movaz_mz2_za_d1	movaz	68c2c6c0	movaz { z8.d, z9.d }, za3v.d[w14, 0:1]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC8,VEC9	GPR14,MATRIX	MATRIX,VEC8,VEC9	agree	-	-	GPR14,MATRIX	MATRIX,VEC8,VEC9	same	-
movaz_mz2_za_h1	movaz	8ac246c0	movaz { z10.h, z11.h }, za1v.h[w14, 0:1]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC10,VEC11	GPR14,MATRIX	MATRIX,VEC10,VEC11	agree	-	-	GPR14,MATRIX	MATRIX,VEC10,VEC11	same	-
movaz_mz2_za_w1	movaz	cac286c0	movaz { z10.s, z11.s }, za3v.s[w14, 0:1]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC10,VEC11	GPR14,MATRIX	MATRIX,VEC10,VEC11	agree	-	-	GPR14,MATRIX	MATRIX,VEC10,VEC11	same	-
movaz_mz4_za_b1	movaz	70c606c0	movaz { z16.b - z19.b }, za0v.b[w14, 12:15]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	agree	-	-	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	same	-
movaz_mz4_za_d1	movaz	70c6c6c0	movaz { z16.d - z19.d }, za3v.d[w14, 0:3]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	agree	-	-	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	same	-
movaz_mz4_za_h1	movaz	54c646c0	movaz { z20.h - z23.h }, za1v.h[w14, 0:3]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC20,VEC21,VEC22,VEC23	GPR14,MATRIX	MATRIX,VEC20,VEC21,VEC22,VEC23	agree	-	-	GPR14,MATRIX	MATRIX,VEC20,VEC21,VEC22,VEC23	same	-
movaz_mz4_za_w1	movaz	70c686c0	movaz { z16.s - z19.s }, za3v.s[w14, 0:3]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	agree	-	-	GPR14,MATRIX	MATRIX,VEC16,VEC17,VEC18,VEC19	same	-
movaz_mz_za2_1	movaz	462a06c0	movaz { z6.d, z7.d }, za.d[w9, 2, vgx2]	mortlach2	1:MRA	ok	GPR9,MATRIX	MATRIX,VEC6,VEC7	GPR9,MATRIX	MATRIX,VEC6,VEC7	agree	-	-	GPR9,MATRIX	MATRIX,VEC6,VEC7	same	index-runtime:ZA
movaz_mz_za4_1	movaz	4c2e06c0	movaz { z12.d - z15.d }, za.d[w9, 2, vgx4]	mortlach2	1:MRA	ok	GPR9,MATRIX	MATRIX,VEC12,VEC13,VEC14,VEC15	GPR9,MATRIX	MATRIX,VEC12,VEC13,VEC14,VEC15	agree	-	-	GPR9,MATRIX	MATRIX,VEC12,VEC13,VEC14,VEC15	same	index-runtime:ZA
movaz_z_rza_b	movaz	64c202c0	movaz z4.b, za0v.b[w14, 3]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC4	GPR14,MATRIX	MATRIX,VEC4	agree	-	-	GPR14,MATRIX	MATRIX,VEC4	same	-
movaz_z_rza_d	movaz	c5c2c2c0	movaz z5.d, za3v.d[w14, 0]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC5	GPR14,MATRIX	MATRIX,VEC5	agree	-	-	GPR14,MATRIX	MATRIX,VEC5	same	-
movaz_z_rza_h	movaz	85c342c0	movaz z5.h, za1v.h[w14, 4]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC5	GPR14,MATRIX	MATRIX,VEC5	agree	-	-	GPR14,MATRIX	MATRIX,VEC5	same	-
movaz_z_rza_q	movaz	64c2c3c0	movaz z4.q, za3v.q[w14, 0]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC4	GPR14,MATRIX	MATRIX,VEC4	agree	-	-	GPR14,MATRIX	MATRIX,VEC4	same	-
movaz_z_rza_w	movaz	85c382c0	movaz z5.s, za3v.s[w14, 0]	mortlach2	1:MRA	ok	GPR14,MATRIX	MATRIX,VEC5	GPR14,MATRIX	MATRIX,VEC5	agree	-	-	GPR14,MATRIX	MATRIX,VEC5	same	-
movprfx_z_p_z_	movprfx	852c5004	movprfx z5.h, p3/z, z4.h	sve	1:MRA	ok	PRED3,VEC4	VEC5	PRED3,VEC4	VEC5	agree	-	-	PRED3,VEC4	VEC5	same	dead-reads:1;unbounded-loop
movprfx_z_z_	movprfx	22bc2004	movprfx z2, z1	sve	1:MRA	ok	VEC1	VEC2	VEC1	VEC2	agree	-	-	VEC1	VEC2	same	-
movt_r_zt_	movt	e2134cc0	movt x2, zt0[8]	mortlach2	1:MRA	ok	MATRIX	GPR2	MATRIX	GPR2	agree	-	-	MATRIX	GPR2	same	-
movt_zt_r_	movt	e2134ec0	movt zt0[8], x2	mortlach2	1:MRA	ok	GPR2,MATRIX	MATRIX	GPR2	MATRIX	disagree	SRC+ref:MATRIX	-	GPR2	MATRIX	SRC+ref:MATRIX	-
msb_z_p_zzz_	msb	85ec4204	msb z5.h, p3/m, z2.h, z4.h	sve	1:MRA	ok	PRED3,VEC2,VEC4,VEC5	VEC5	PRED3,VEC2,VEC4,VEC5	VEC5	agree	-	-	PRED3,VEC2,VEC4,VEC5	VEC5	same	unbounded-loop
mul_z_p_zz_	mul	64085004	mul z4.h, p2/m, z4.h, z3.h	sve	1:MRA	ok	PRED2,VEC3,VEC4	VEC4	PRED2,VEC3,VEC4	VEC4	agree	-	-	PRED2,VEC3,VEC4	VEC4	same	unbounded-loop
mul_z_zi_	mul	43c07025	mul z3.h, z3.h, #2	sve	1:MRA	ok	VEC3	VEC3	VEC3	VEC3	agree	-	-	VEC3	VEC3	same	-
mul_z_zz_	mul	64606204	mul z4.h, z3.h, z2.h	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	-
mul_z_zzi_d	mul	64f8f244	mul z4.d, z3.d, z2.d[1]	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	-
mul_z_zzi_h	mul	85f87344	mul z5.h, z4.h, z3.h[6]	sve2	1:MRA	ok	VEC3,VEC4	VEC5	VEC3,VEC4	VEC5	agree	-	-	VEC3,VEC4	VEC5	same	-
mul_z_zzi_s	mul	64f8aa44	mul z4.s, z3.s, z2.s[1]	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	-
nand_p_p_pp_z	nand	744a8125	nand p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	PRED4	PRED1,PRED2,PRED3	PRED4	agree	-	-	PRED1,PRED2,PRED3	PRED4	same	-
nands_p_p_pp_z	nands	744ac125	nands p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	FLAGS,PRED4	PRED1,PRED2,PRED3	FLAGS,PRED4	agree	-	-	PRED1,PRED2,PRED3	FLAGS,PRED4	same	unbounded-loop
nbsl_z_zzz_	nbsl	433ce104	nbsl z3.d, z3.d, z1.d, z2.d	sve2	1:MRA	ok	VEC1,VEC2,VEC3	VEC3	VEC1,VEC2,VEC3	VEC3	agree	-	-	VEC1,VEC2,VEC3	VEC3	same	-
neg_z_p_z_	neg	64a85704	neg z4.h, p2/m, z3.h	sve	1:MRA	ok	PRED2,VEC3,VEC4	VEC4	PRED2,VEC3,VEC4	VEC4	agree	-	-	PRED2,VEC3,VEC4	VEC4	same	unbounded-loop
nmatch_p_p_zz_	nmatch	958c6245	nmatch p5.h, p3/z, z4.h, z2.h	sve2	1:MRA	ok	PRED3,VEC2,VEC4	FLAGS,PRED5	PRED3,VEC2,VEC4	FLAGS,PRED5	agree	-	-	PRED3,VEC2,VEC4	FLAGS,PRED5	same	unbounded-loop
nor_p_p_pp_z	nor	644a8125	nor p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	PRED4	PRED1,PRED2,PRED3	PRED4	agree	-	-	PRED1,PRED2,PRED3	PRED4	same	-
nors_p_p_pp_z	nors	644ac125	nors p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	FLAGS,PRED4	PRED1,PRED2,PRED3	FLAGS,PRED4	agree	-	-	PRED1,PRED2,PRED3	FLAGS,PRED4	same	unbounded-loop
not_z_p_z_	not	64a85e04	not z4.h, p2/m, z3.h	sve	1:MRA	ok	PRED2,VEC3,VEC4	VEC4	PRED2,VEC3,VEC4	VEC4	agree	-	-	PRED2,VEC3,VEC4	VEC4	same	unbounded-loop
orn_p_p_pp_z	orn	74488125	orn p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	PRED4	PRED1,PRED2,PRED3	PRED4	agree	-	-	PRED1,PRED2,PRED3	PRED4	same	-
orns_p_p_pp_z	orns	7448c125	orns p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	FLAGS,PRED4	PRED1,PRED2,PRED3	FLAGS,PRED4	agree	-	-	PRED1,PRED2,PRED3	FLAGS,PRED4	same	unbounded-loop
orqv_z_p_z_	orqv	64285c04	orqv v4.8h, p2, z3.h	sve2	1:MRA	ok	PRED2,VEC3	VEC4	PRED2,VEC3	VEC4	agree	-	-	PRED2,VEC3	VEC4	same	unbounded-loop
orr_p_p_pp_z	orr	64488125	orr p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	PRED4	PRED1,PRED2,PRED3	PRED4	agree	-	-	PRED1,PRED2,PRED3	PRED4	same	-
orr_z_p_zz_	orr	64085804	orr z4.h, p2/m, z4.h, z3.h	sve	1:MRA	ok	PRED2,VEC3,VEC4	VEC4	PRED2,VEC3,VEC4	VEC4	agree	-	-	PRED2,VEC3,VEC4	VEC4	same	unbounded-loop
orr_z_zi_	orr	22000005	orr z2.s, z2.s, #0x3	sve	1:MRA	ok	VEC2	VEC2	VEC2	VEC2	agree	-	-	VEC2	VEC2	same	-
orr_z_zz_	orr	43306104	orr z3.d, z2.d, z1.d	sve	1:MRA	ok	VEC1,VEC2	VEC3	VEC1,VEC2	VEC3	agree	-	-	VEC1,VEC2	VEC3	same	-
orrs_p_p_pp_z	orrs	6448c125	orrs p4.b, p2/z, p3.b, p1.b	sve	1:MRA	ok	PRED1,PRED2,PRED3	FLAGS,PRED4	PRED1,PRED2,PRED3	FLAGS,PRED4	agree	-	-	PRED1,PRED2,PRED3	FLAGS,PRED4	same	unbounded-loop
orv_r_p_z_	orv	64285804	orv h4, p2, z3.h	sve	1:MRA	ok	PRED2,VEC3	VEC4	PRED2,VEC3	VEC4	agree	-	-	PRED2,VEC3	VEC4	same	unbounded-loop
pext_pn_rr_	pext	74726025	pext p4.h, pn11[2]	sve2	1:MRA	ok	PRED11	PRED4	PRED11	PRED4	agree	-	-	PRED11	PRED4	same	unbounded-loop
pext_pp_rr_	pext	74746025	pext { p4.h, p5.h }, pn11[0]	sve2	1:MRA	ok	PRED11	PRED4,PRED5	PRED11	PRED4,PRED5	agree	-	-	PRED11	PRED4,PRED5	same	unbounded-loop
pfalse_p_	pfalse	01e41825	pfalse p1.b	sve	1:MRA	ok	-	PRED1	-	PRED1	agree	-	-	-	PRED1	same	-
pfirst_p_p_p_	pfirst	22c05825	pfirst p2.b, p1, p2.b	sve	1:MRA	ok	PRED1,PRED2	FLAGS,PRED2	PRED1,PRED2	FLAGS,PRED2	agree	-	-	PRED1,PRED2	FLAGS,PRED2	same	unbounded-loop
pmov_p_zi_b	pmov	22382a05	pmov p2.b, z1	sve2	1:MRA	ok	VEC1	PRED2	VEC1	PRED2	agree	-	-	VEC1	PRED2	same	-
pmov_p_zi_d	pmov	6438ec05	pmov p4.d, z3[6]	sve2	1:MRA	ok	VEC3	PRED4	VEC3	PRED4	agree	-	-	VEC3	PRED4	same	-
pmov_p_zi_h	pmov	43382e05	pmov p3.h, z2[1]	sve2	1:MRA	ok	VEC2	PRED3	VEC2	PRED3	agree	-	-	VEC2	PRED3	same	-
pmov_p_zi_s	pmov	43386a05	pmov p3.s, z2[1]	sve2	1:MRA	ok	VEC2	PRED3	VEC2	PRED3	agree	-	-	VEC2	PRED3	same	-
pmov_z_pi_b	pmov	22382b05	pmov z2, p1.b	sve2	1:MRA	ok	PRED1	VEC2	PRED1,VEC2	VEC2	disagree	SRC+trc:VEC#	-	PRED1,VEC2	VEC2	SRC+trc:VEC#	-
pmov_z_pi_d	pmov	6438ed05	pmov z4[6], p3.d	sve2	1:MRA	ok	PRED3,VEC4	VEC4	PRED3,VEC4	VEC4	agree	-	-	PRED3,VEC4	VEC4	same	-
pmov_z_pi_h	pmov	43382f05	pmov z3[1], p2.h	sve2	1:MRA	ok	PRED2,VEC3	VEC3	PRED2,VEC3	VEC3	agree	-	-	PRED2,VEC3	VEC3	same	-
pmov_z_pi_s	pmov	43386b05	pmov z3[1], p2.s	sve2	1:MRA	ok	PRED2,VEC3	VEC3	PRED2,VEC3	VEC3	agree	-	-	PRED2,VEC3	VEC3	same	-
pmul_z_zz_	pmul	43642104	pmul z3.b, z2.b, z1.b	sve2	1:MRA	ok	VEC1,VEC2	VEC3	VEC1,VEC2	VEC3	agree	-	-	VEC1,VEC2	VEC3	same	unbounded-loop
pmullb_z_zz_	pmullb	64684245	pmullb z4.h, z3.b, z2.b	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	unbounded-loop
pmullb_z_zz_q	pmullb	43680145	pmullb z3.q, z2.d, z1.d	sve2	1:MRA	ok	VEC1,VEC2	VEC3	VEC1,VEC2	VEC3	agree	-	-	VEC1,VEC2	VEC3	same	unbounded-loop
pmullt_z_zz_	pmullt	646c4245	pmullt z4.h, z3.b, z2.b	sve2	1:MRA	ok	VEC2,VEC3	VEC4	VEC2,VEC3	VEC4	agree	-	-	VEC2,VEC3	VEC4	same	unbounded-loop
pmullt_z_zz_q	pmullt	436c0145	pmullt z3.q, z2.d, z1.d	sve2	1:MRA	ok	VEC1,VEC2	VEC3	VEC1,VEC2	VEC3	agree	-	-	VEC1,VEC2	VEC3	same	unbounded-loop
pnext_p_p_p_	pnext	43c45925	pnext p3.h, p2, p3.h	sve	1:MRA	ok	PRED2,PRED3	FLAGS,PRED3	PRED2,PRED3	FLAGS,PRED3	agree	-	-	PRED2,PRED3	FLAGS,PRED3	same	unbounded-loop
prfb_i_p_ai_d	prfb	64e801c4	prfb pldl3keep, p2, [z3.d, #1]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfb_i_p_ai_s	prfb	64e80184	prfb pldl3keep, p2, [z3.s, #1]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfb_i_p_bi_s	prfb	6408c185	prfb pldl3keep, p2, [x3, #1, mul vl]	sve	1:MRA	ok	GPR3,PRED2	-	GPR3,PRED2	-	agree	-	-	GPR3,PRED2	-	same	unbounded-loop
prfb_i_p_br_s	prfb	64c80184	prfb pldl3keep, p2, [x3, x1]	sve	1:MRA	ok	GPR1,GPR3,PRED2	-	GPR1,GPR3,PRED2	-	agree	-	-	GPR1,GPR3,PRED2	-	same	unbounded-loop
prfb_i_p_bz_d_64_scaled	prfb	648861c4	prfb pldl3keep, p2, [x3, z1.d]	sve	1:MRA	ok	GPR3,PRED2,VEC1	-	GPR3,PRED2,VEC1	-	agree	-	-	GPR3,PRED2,VEC1	-	same	unbounded-loop
prfb_i_p_bz_d_x32_scaled	prfb	850c62c4	prfb pldl3strm, p3, [x4, z2.d, sxtw]	sve	1:MRA	ok	GPR4,PRED3,VEC2	-	GPR4,PRED3,VEC2	-	agree	-	-	GPR4,PRED3,VEC2	-	same	unbounded-loop
prfb_i_p_bz_s_x32_scaled	prfb	850c6284	prfb pldl3strm, p3, [x4, z2.s, sxtw]	sve	1:MRA	ok	GPR4,PRED3,VEC2	-	GPR4,PRED3,VEC2	-	agree	-	-	GPR4,PRED3,VEC2	-	same	unbounded-loop
prfd_i_p_ai_d	prfd	64e881c5	prfd pldl3keep, p2, [z3.d, #8]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfd_i_p_ai_s	prfd	64e88185	prfd pldl3keep, p2, [z3.s, #8]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfd_i_p_bi_s	prfd	6468c185	prfd pldl3keep, p2, [x3, #1, mul vl]	sve	1:MRA	ok	GPR3,PRED2	-	GPR3,PRED2	-	agree	-	-	GPR3,PRED2	-	same	unbounded-loop
prfd_i_p_br_s	prfd	64c88185	prfd pldl3keep, p2, [x3, x1, lsl #3]	sve	1:MRA	ok	GPR1,GPR3,PRED2	-	GPR1,GPR3,PRED2	-	agree	-	-	GPR1,GPR3,PRED2	-	same	unbounded-loop
prfd_i_p_bz_d_64_scaled	prfd	64e861c4	prfd pldl3keep, p2, [x3, z1.d, lsl #3]	sve	1:MRA	ok	GPR3,PRED2,VEC1	-	GPR3,PRED2,VEC1	-	agree	-	-	GPR3,PRED2,VEC1	-	same	unbounded-loop
prfd_i_p_bz_d_x32_scaled	prfd	856c62c4	prfd pldl3strm, p3, [x4, z2.d, sxtw #3]	sve	1:MRA	ok	GPR4,PRED3,VEC2	-	GPR4,PRED3,VEC2	-	agree	-	-	GPR4,PRED3,VEC2	-	same	unbounded-loop
prfd_i_p_bz_s_x32_scaled	prfd	856c6284	prfd pldl3strm, p3, [x4, z2.s, sxtw #3]	sve	1:MRA	ok	GPR4,PRED3,VEC2	-	GPR4,PRED3,VEC2	-	agree	-	-	GPR4,PRED3,VEC2	-	same	unbounded-loop
prfh_i_p_ai_d	prfh	64e881c4	prfh pldl3keep, p2, [z3.d, #2]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfh_i_p_ai_s	prfh	64e88184	prfh pldl3keep, p2, [z3.s, #2]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfh_i_p_bi_s	prfh	6428c185	prfh pldl3keep, p2, [x3, #1, mul vl]	sve	1:MRA	ok	GPR3,PRED2	-	GPR3,PRED2	-	agree	-	-	GPR3,PRED2	-	same	unbounded-loop
prfh_i_p_br_s	prfh	64c88184	prfh pldl3keep, p2, [x3, x1, lsl #1]	sve	1:MRA	ok	GPR1,GPR3,PRED2	-	GPR1,GPR3,PRED2	-	agree	-	-	GPR1,GPR3,PRED2	-	same	unbounded-loop
prfh_i_p_bz_d_64_scaled	prfh	64a861c4	prfh pldl3keep, p2, [x3, z1.d, lsl #1]	sve	1:MRA	ok	GPR3,PRED2,VEC1	-	GPR3,PRED2,VEC1	-	agree	-	-	GPR3,PRED2,VEC1	-	same	unbounded-loop
prfh_i_p_bz_d_x32_scaled	prfh	852c62c4	prfh pldl3strm, p3, [x4, z2.d, sxtw #1]	sve	1:MRA	ok	GPR4,PRED3,VEC2	-	GPR4,PRED3,VEC2	-	agree	-	-	GPR4,PRED3,VEC2	-	same	unbounded-loop
prfh_i_p_bz_s_x32_scaled	prfh	852c6284	prfh pldl3strm, p3, [x4, z2.s, sxtw #1]	sve	1:MRA	ok	GPR4,PRED3,VEC2	-	GPR4,PRED3,VEC2	-	agree	-	-	GPR4,PRED3,VEC2	-	same	unbounded-loop
prfw_i_p_ai_d	prfw	64e801c5	prfw pldl3keep, p2, [z3.d, #4]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfw_i_p_ai_s	prfw	64e80185	prfw pldl3keep, p2, [z3.s, #4]	sve	1:MRA	ok	PRED2,VEC3	-	PRED2,VEC3	-	agree	-	-	PRED2,VEC3	-	same	unbounded-loop
prfw_i_p_bi_s	prfw	6448c185	prfw pldl3keep, p2, [x3, #1, mul vl]	sve	1:MRA	ok	GPR3,PRED2	-	GPR3,PRED2	-	agree	-	-	GPR3,PRED2	-	same	unbounded-loop
prfw_i_p_br_s	prfw	64c80185	prfw pldl3keep, p2, [x3, x1, lsl #2]	sve	1:MRA	ok	GPR1,GPR3,PRED2	-	GPR1,GPR3,PRED2	-	agree	-	-	GPR1,GPR3,PRED2	-	same	unbounded-loop
